774.4000	0.054454
774.3000	0.0545873
774.2000	0.054821
774.1000	0.055141
774.0000	0.055332
773.9000	0.0555682
773.8000	0.0557979
773.7000	0.0559435
773.6000	0.055946
773.5000	0.0559497
773.4000	0.0558995
773.3000	0.0558541
773.2000	0.0557184
773.1000	0.0556226
773.0000	0.0554418
772.9000	0.0551346
772.8000	0.0549179
772.7000	0.0547161
772.6000	0.0545944
772.5000	0.0544632
772.4000	0.054549
772.3000	0.0545698
772.2000	0.0547366
772.1000	0.054989
772.0000	0.0552512
771.9000	0.0554624
771.8000	0.0556124
771.7000	0.0557407
771.6000	0.0557451
771.5000	0.055819
771.4000	0.055877
771.3000	0.0558024
771.2000	0.0556516
771.1000	0.0554693
771.0000	0.0552134
770.9000	0.0549818
770.8000	0.054861
770.7000	0.0547313
770.6000	0.0546411
770.5000	0.054735
770.4000	0.0549358
770.3000	0.055209
770.2000	0.0555564
770.1000	0.055819
770.0000	0.0560881
769.9000	0.0562137
769.8000	0.0562711
769.7000	0.0562759
769.6000	0.0563213
769.5000	0.0562495
769.4000	0.056114
769.3000	0.0559286
769.2000	0.0557022
769.1000	0.0555154
769.0000	0.055353
768.9000	0.0553448
768.8000	0.0553457
768.7000	0.0553897
768.6000	0.0555548
768.5000	0.0558453
768.4000	0.0560514
768.3000	0.0563892
768.2000	0.0567195
768.1000	0.0568519
768.0000	0.056937
767.9000	0.056922
767.8000	0.056819
767.7000	0.0567025
767.6000	0.0566254
767.5000	0.056399
767.4000	0.056276
767.3000	0.056159
767.2000	0.0560591
767.1000	0.0562023
767.0000	0.0564146
766.9000	0.0566371
766.8000	0.056976
766.7000	0.0573579
766.6000	0.0574831
766.5000	0.0575754
766.4000	0.0575558
766.3000	0.0573061
766.2000	0.0570076
766.1000	0.0567033
766.0000	0.0563823
765.9000	0.0561408
765.8000	0.0561057
765.7000	0.0561065
765.6000	0.0561988
765.5000	0.0563488
765.4000	0.0565797
765.3000	0.0568132
765.2000	0.0569645
765.1000	0.0571408
765.0000	0.057323
764.9000	0.0574056
764.8000	0.0574273
764.7000	0.0575146
764.6000	0.0575077
764.5000	0.0574306
764.4000	0.0574079
764.3000	0.0573155
764.2000	0.0570877
764.1000	0.0569029
764.0000	0.0567953
763.9000	0.0567236
763.8000	0.0567141
763.7000	0.0567395
763.6000	0.0568071
763.5000	0.0568468
763.4000	0.0569192
763.3000	0.0570672
763.2000	0.057324
763.1000	0.0575322
763.0000	0.0576724
762.9000	0.057802
762.8000	0.0578032
762.7000	0.0577533
762.6000	0.0577023
762.5000	0.057709
762.4000	0.0576504
762.3000	0.0575151
762.2000	0.0574368
762.1000	0.0573515
762.0000	0.0572996
761.9000	0.0572902
761.8000	0.0573474
761.7000	0.0573343
761.6000	0.0573509
761.5000	0.0574552
761.4000	0.0575107
761.3000	0.0576949
761.2000	0.0579586
761.1000	0.0582308
761.0000	0.0584406
760.9000	0.0586115
760.8000	0.0586266
760.7000	0.0585831
760.6000	0.058532
760.5000	0.0584296
760.4000	0.0582996
760.3000	0.0581331
760.2000	0.0579588
760.1000	0.0578263
760.0000	0.0577069
759.9000	0.0577056
759.8000	0.0577407
759.7000	0.0577863
759.6000	0.0577625
759.5000	0.0578814
759.4000	0.0579443
759.3000	0.0579779
759.2000	0.0580925
759.1000	0.0582081
759.0000	0.0582853
758.9000	0.0583139
758.8000	0.0585902
758.7000	0.0587908
758.6000	0.059106
758.5000	0.0594451
758.4000	0.0597928
758.3000	0.0599195
758.2000	0.0600543
758.1000	0.0601361
758.0000	0.0600552
757.9000	0.0599302
757.8000	0.0597946
757.7000	0.0596537
757.6000	0.0594366
757.5000	0.0593627
757.4000	0.0594355
757.3000	0.059629
757.2000	0.0598692
757.1000	0.0601507
757.0000	0.0603735
756.9000	0.060546
756.8000	0.0607706
756.7000	0.060868
756.6000	0.0608324
756.5000	0.060781
756.4000	0.0606555
756.3000	0.060551
756.2000	0.0606284
756.1000	0.0607124
756.0000	0.0607347
755.9000	0.0608682
755.8000	0.0609752
755.7000	0.0609992
755.6000	0.0611155
755.5000	0.0611986
755.4000	0.0612373
755.3000	0.061277
755.2000	0.0613135
755.1000	0.0612985
755.0000	0.0612826
754.9000	0.0612532
754.8000	0.0611808
754.7000	0.0611322
754.6000	0.0611067
754.5000	0.0612322
754.4000	0.0613891
754.3000	0.0615779
754.2000	0.0618521
754.1000	0.062204
754.0000	0.0625953
753.9000	0.0629157
753.8000	0.0631264
753.7000	0.0631916
753.6000	0.0632595
753.5000	0.0632259
753.4000	0.0633006
753.3000	0.0633584
753.2000	0.0632701
753.1000	0.0632351
753.0000	0.0631639
752.9000	0.0629117
752.8000	0.0627332
752.7000	0.0628218
752.6000	0.0627207
752.5000	0.0626535
752.4000	0.0627961
752.3000	0.0629605
752.2000	0.0630507
752.1000	0.0633968
752.0000	0.0637046
751.9000	0.063856
751.8000	0.0639094
751.7000	0.0638975
751.6000	0.0637742
751.5000	0.0635549
751.4000	0.0634542
751.3000	0.0633636
751.2000	0.0633312
751.1000	0.063283
751.0000	0.0634458
750.9000	0.0637098
750.8000	0.0638825
750.7000	0.0641617
750.6000	0.0643482
750.5000	0.0644643
750.4000	0.0643442
750.3000	0.0642752
750.2000	0.064023
750.1000	0.0638016
750.0000	0.0636217
749.9000	0.0634118
749.8000	0.0633323
749.7000	0.0632861
749.6000	0.0632799
749.5000	0.0633457
749.4000	0.0635953
749.3000	0.063677
749.2000	0.0637982
749.1000	0.0639364
749.0000	0.0640195
748.9000	0.0641653
748.8000	0.0645233
748.7000	0.0646806
748.6000	0.064764
748.5000	0.0648037
748.4000	0.0647477
748.3000	0.0647069
748.2000	0.0647908
748.1000	0.0648632
748.0000	0.0649232
747.9000	0.0651699
747.8000	0.0653378
747.7000	0.0656566
747.6000	0.0660452
747.5000	0.0663993
747.4000	0.0664931
747.3000	0.0665733
747.2000	0.0664687
747.1000	0.0662242
747.0000	0.0659375
746.9000	0.0656093
746.8000	0.0651985
746.7000	0.0648081
746.6000	0.0645523
746.5000	0.0642656
746.4000	0.0639949
746.3000	0.0638559
746.2000	0.0638381
746.1000	0.063851
746.0000	0.0639321
745.9000	0.0640187
745.8000	0.0640323
745.7000	0.0640252
745.6000	0.0640791
745.5000	0.064126
745.4000	0.0642434
745.3000	0.0643604
745.2000	0.064439
745.1000	0.0644708
745.0000	0.0644637
744.9000	0.0644171
744.8000	0.0642591
744.7000	0.0640788
744.6000	0.0638682
744.5000	0.0637502
744.4000	0.0636431
744.3000	0.0636925
744.2000	0.0638325
744.1000	0.0640188
744.0000	0.0642256
743.9000	0.0644057
743.8000	0.0644763
743.7000	0.0643966
743.6000	0.0643015
743.5000	0.064127
743.4000	0.0640683
743.3000	0.0639897
743.2000	0.0639912
743.1000	0.063938
743.0000	0.0639124
742.9000	0.0638916
742.8000	0.0639346
742.7000	0.0639191
742.6000	0.063854
742.5000	0.0639163
742.4000	0.0639941
742.3000	0.0641379
742.2000	0.0643332
742.1000	0.0644889
742.0000	0.0645424
741.9000	0.0645791
741.8000	0.0645807
741.7000	0.0645305
741.6000	0.0645213
741.5000	0.0645005
741.4000	0.0643724
741.3000	0.064296
741.2000	0.0643244
741.1000	0.0643946
741.0000	0.0643686
740.9000	0.0643188
740.8000	0.0642213
740.7000	0.0641006
740.6000	0.0639934
740.5000	0.0639133
740.4000	0.0638609
740.3000	0.063739
740.2000	0.0637936
740.1000	0.0639294
740.0000	0.064044
739.9000	0.0642365
739.8000	0.0644815
739.7000	0.0645561
739.6000	0.0645835
739.5000	0.0645951
739.4000	0.0645574
739.3000	0.0645419
739.2000	0.0644746
739.1000	0.0643459
739.0000	0.0643439
738.9000	0.0643771
738.8000	0.0643436
738.7000	0.0643715
738.6000	0.064323
738.5000	0.0641838
738.4000	0.0641344
738.3000	0.0641209
738.2000	0.0641006
738.1000	0.0641951
738.0000	0.0643254
737.9000	0.064301
737.8000	0.064355
737.7000	0.0643794
737.6000	0.0643692
737.5000	0.0643727
737.4000	0.0643196
737.3000	0.0641321
737.2000	0.0639864
737.1000	0.0638404
737.0000	0.0637098
736.9000	0.06368
736.8000	0.0637
736.7000	0.0637146
736.6000	0.0637261
736.5000	0.0637381
736.4000	0.0637059
736.3000	0.0637217
736.2000	0.0636923
736.1000	0.063661
736.0000	0.0635786
735.9000	0.0635079
735.8000	0.0634442
735.7000	0.0635033
735.6000	0.0635049
735.5000	0.0635704
735.4000	0.0636622
735.3000	0.0635853
735.2000	0.063376
735.1000	0.0632851
735.0000	0.0632141
734.9000	0.0630036
734.8000	0.0631069
734.7000	0.0632007
734.6000	0.0631567
734.5000	0.0631957
734.4000	0.0634076
734.3000	0.0633457
734.2000	0.0632773
734.1000	0.0633336
734.0000	0.0631495
733.9000	0.0629104
733.8000	0.0628347
733.7000	0.0627793
733.6000	0.0627001
733.5000	0.0627697
733.4000	0.0628662
733.3000	0.0628778
733.2000	0.0629241
733.1000	0.0629215
733.0000	0.0628496
732.9000	0.062762
732.8000	0.0626817
732.7000	0.0624916
732.6000	0.0623193
